"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.367360500E0,-1.378333740E0,-5.976471863E0,-8.529113617E0
3.377322500E0,-1.620979156E0,-6.317013702E0,-7.523055725E0
3.387284500E0,-1.409019928E0,-6.691834259E0,-5.724545746E0
3.397246500E0,-1.386716309E0,-6.707102509E0,-5.185965729E0
3.407208500E0,-1.895657959E0,-6.478976898E0,-5.330115967E0
3.417170500E0,-2.665956116E0,-6.175557861E0,-5.467679901E0
3.427131500E0,-2.752775574E0,-5.901178436E0,-6.327641602E0
3.437093500E0,-2.458637238E0,-5.919739838E0,-7.006030884E0
3.447055500E0,-2.125579834E0,-6.056555328E0,-6.282734985E0
3.457017500E0,-1.748214569E0,-6.128555603E0,-5.151088257E0
3.466979500E0,-1.376836853E0,-6.093378754E0,-5.606591034E0
3.476941500E0,-1.766326904E0,-5.513035583E0,-6.731202393E0
3.486902500E0,-2.947969666E0,-4.891228638E0,-7.602091370E0
3.496864500E0,-3.657344513E0,-4.654121704E0,-7.858059082E0
3.506826500E0,-2.910996552E0,-4.524042206E0,-7.321425018E0
3.516788500E0,-1.204395447E0,-4.741689606E0,-6.650520172E0
3.526750500E0,2.242337036E-1,-4.907844086E0,-6.326444092E0
3.536712500E0,7.679031372E-1,-4.677473145E0,-7.003785553E0
3.546674500E0,6.851252747E-1,-4.491859131E0,-8.394094391E0
3.556635500E0,4.236190796E-2,-4.202211456E0,-9.431287537E0
3.566597500E0,-5.825885010E-1,-3.952081604E0,-9.832602997E0
3.576559500E0,-1.082099762E0,-4.032165070E0,-9.655221863E0
3.586521500E0,-1.502126312E0,-3.949237518E0,-9.266629944E0
3.596483500E0,-1.883832550E0,-3.663781128E0,-8.921747131E0
3.606445500E0,-2.230661316E0,-3.368594971E0,-8.505612488E0
3.616406500E0,-2.364183655E0,-3.121758270E0,-7.903414764E0
3.626368500E0,-1.885628815E0,-2.946023712E0,-7.813751221E0
3.636330500E0,-1.224453735E0,-2.930456085E0,-8.041876831E0
3.646292500E0,-4.872367859E-1,-3.010689240E0,-9.092991028E0
3.656254500E0,2.164498901E-1,-3.370241547E0,-1.023975632E1
3.666216500E0,3.755690002E-1,-3.784280548E0,-1.051982391E1
3.676178500E0,1.829196167E-1,-3.992946625E0,-1.073821976E1
3.686139500E0,8.906478882E-2,-4.027524719E0,-1.006462051E1
3.696101500E0,3.122506714E-1,-3.629203033E0,-9.681417389E0
3.706063500E0,4.119433594E-1,-2.836451569E0,-9.230704651E0
3.716025500E0,3.975732422E-1,-2.066303101E0,-8.862470398E0
3.725987500E0,5.734574890E-1,-1.756746826E0,-8.646469574E0
3.735949500E0,9.713301086E-1,-1.717827759E0,-8.663534088E0
3.745911500E0,1.747316437E0,-1.888472900E0,-9.394763489E0
3.755872500E0,1.980381775E0,-1.929637299E0,-9.437724152E0
3.765834500E0,2.055076447E0,-1.562450867E0,-9.886790314E0
3.775796500E0,2.075134735E0,-9.964778137E-1,-9.281598816E0
3.785758500E0,2.194137268E0,-6.885681152E-3,-8.806935883E0
3.795720500E0,2.351460114E0,3.855981445E-1,-8.509354706E0
3.805682500E0,2.397713928E0,4.370910645E-2,-8.669072571E0
3.815643500E0,2.101929016E0,-4.808001709E-1,-9.652527466E0
3.825605500E0,1.655706940E0,-3.965254211E-1,-9.902507629E0
3.835567500E0,1.909129944E0,-9.265731812E-2,-9.948911133E0
3.845529500E0,2.954256592E0,-2.526745605E-1,-9.928104401E0
3.855491500E0,3.451073456E0,-6.848258972E-1,-9.812544708E0
3.865453500E0,3.206631775E0,-1.008901978E0,-1.046788193E1
3.875415500E0,3.109184418E0,-5.873785400E-1,-9.909542999E0
3.885376500E0,3.232527924E0,5.173242188E-1,-9.441166992E0
3.895338500E0,3.131787415E0,1.294508057E0,-9.295819244E0
3.905300500E0,2.793041840E0,1.560205536E0,-9.731712799E0
