"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.705832458E0,2.339091539E0,1.565274954E0,1.301628202E-1
3.715794458E0,2.243283987E0,1.272768497E0,2.898201346E-1
3.725756458E0,2.144932985E0,8.839334846E-1,3.969030976E-1
3.735718458E0,1.638709664E0,-6.074385643E-1,4.982217252E-1
3.745680458E0,9.227691889E-1,-2.667332649E0,5.130924582E-1
3.755642458E0,7.488448024E-1,-3.675673485E0,5.691218972E-1
3.765604458E0,8.944771290E-1,-4.176677704E0,6.980578899E-1
3.775567458E0,1.201166391E0,-4.398715019E0,7.812513113E-1
3.785529458E0,1.436200857E0,-4.415288925E0,7.142057419E-1
3.795491458E0,1.516993642E0,-4.211337090E0,6.158360243E-1
3.805453458E0,1.422302008E0,-3.654681206E0,5.178980827E-1
3.815415458E0,1.261674285E0,-2.875126600E0,4.266846180E-1
3.825377458E0,1.080902219E0,-1.947151899E0,3.290800452E-1
3.835339458E0,9.038541913E-1,-1.053542376E0,1.814053506E-1
3.845301458E0,7.908782363E-1,-2.901331186E-1,-3.078486957E-2
3.855263458E0,7.921898365E-1,3.473054171E-1,-2.617467046E-1
