"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.600298167E0,1.806705475E0,-1.659422755E0,-2.511613965E-1
2.610260167E0,1.829901695E0,-1.853067636E0,-2.280339748E-1
2.620222167E0,1.848850369E0,-1.939571738E0,-2.076072544E-1
2.630184167E0,1.815881491E0,-1.974266648E0,-1.788427234E-1
2.640146167E0,1.700023532E0,-1.993967414E0,-8.285374194E-2
2.650107167E0,1.576037884E0,-2.117025137E0,6.480575353E-2
2.660069167E0,1.497113585E0,-2.359318733E0,2.544234395E-1
2.670031167E0,1.411318541E0,-2.537321091E0,3.288904727E-1
2.679993167E0,1.323895574E0,-2.670656443E0,3.368814290E-1
2.689955167E0,1.230163455E0,-2.505317450E0,2.588071227E-1
2.699917167E0,1.112029433E0,-2.194403887E0,1.782527417E-1
2.709879167E0,1.014924884E0,-1.879299164E0,1.474231929E-1
2.719840167E0,9.809697270E-1,-1.592555761E0,1.568114460E-1
2.729802167E0,1.019520044E0,-1.367688894E0,1.721861362E-1
2.739764167E0,1.117121458E0,-1.217677832E0,1.777099371E-1
2.749726167E0,1.221654534E0,-1.147197843E0,1.968125254E-1
2.759688167E0,1.299145460E0,-1.117116213E0,2.165036201E-1
2.769650167E0,1.310115099E0,-1.092482328E0,2.361359149E-1
2.779611167E0,1.243960500E0,-1.018254161E0,2.282411158E-1
2.789573167E0,1.096539855E0,-8.781529665E-1,1.840462238E-1
2.799535167E0,9.023785591E-1,-6.910079718E-1,1.277250499E-1
2.809497167E0,7.319032550E-1,-5.775974989E-1,7.952290028E-2
2.819459167E0,6.102927923E-1,-4.915983677E-1,-4.403210245E-3
2.829421167E0,5.372084379E-1,-2.931483984E-1,4.310386721E-3
2.839383167E0,4.583533704E-1,-4.704696685E-2,8.957152069E-2
2.849344167E0,3.796588182E-1,1.890398711E-1,1.665640473E-1
2.859306167E0,3.206378222E-1,3.429604471E-1,2.162329257E-1
2.869268167E0,3.038532436E-1,3.387494385E-1,1.490701288E-1
2.879230167E0,2.977801263E-1,1.446757317E-1,1.146005187E-2
2.889192167E0,2.682246268E-1,-4.472243041E-2,-7.717261463E-2
2.899154167E0,1.992054582E-1,-9.811865538E-2,-4.601011425E-2
2.909115167E0,8.216618747E-2,-6.097387522E-3,1.937341690E-2
2.919077167E0,-7.603221387E-2,1.259897649E-1,7.453005761E-2
2.929039167E0,-2.226067483E-1,2.277701795E-1,1.095796600E-1
2.939001167E0,-3.500625193E-1,2.091388404E-1,9.882432222E-2
2.948963167E0,-4.382256567E-1,6.589539349E-2,8.124798536E-2
2.958925167E0,-5.016826987E-1,-1.397872865E-1,5.219038203E-2
2.968887167E0,-5.585377812E-1,-3.355288208E-1,2.213048376E-2
2.978848500E0,-5.987068415E-1,-4.684712887E-1,4.964920226E-3
2.988810500E0,-6.033852100E-1,-5.537411571E-1,-1.063268073E-2
2.998772500E0,-5.882046819E-1,-5.879903436E-1,-2.145722136E-2
3.008734500E0,-5.636354089E-1,-5.592010617E-1,-1.723291725E-2
3.018696500E0,-5.465204716E-1,-4.748322070E-1,-6.347463466E-3
3.028658500E0,-5.415853858E-1,-3.746472895E-1,4.752592184E-3
3.038619500E0,-5.490294695E-1,-2.931113541E-1,1.959287934E-2
3.048581500E0,-5.843169093E-1,-1.985222697E-1,3.452602029E-2
3.058543500E0,-6.460282207E-1,-3.499106690E-2,2.866661176E-2
3.068505500E0,-7.575888038E-1,2.522132993E-1,4.726658575E-3
3.078467500E0,-9.253068566E-1,6.142818332E-1,-3.591321781E-2
3.088429500E0,-1.103056908E0,9.238575101E-1,-8.046656847E-2
3.098391500E0,-1.217276573E0,1.072812796E0,-1.229250357E-1
3.108352500E0,-1.234880567E0,1.106219292E0,-1.830677390E-1
3.118314500E0,-1.159785748E0,1.094753146E0,-2.373416871E-1
3.128276500E0,-1.027149439E0,9.617921710E-1,-2.613429129E-1
3.138238500E0,-8.503916860E-1,6.885172129E-1,-2.419467568E-1
3.148200500E0,-6.838112473E-1,4.438360929E-1,-2.056273669E-1
3.158162500E0,-6.147180200E-1,3.635802567E-1,-1.993709654E-1
3.168123500E0,-6.650270224E-1,5.261441469E-1,-2.314402163E-1
3.178085500E0,-8.144937754E-1,1.018032074E0,-2.948687673E-1
3.188047500E0,-1.028611898E0,1.763951540E0,-3.720557094E-1
3.198009500E0,-1.232468486E0,2.572088003E0,-4.722209573E-1
3.207971500E0,-1.366729379E0,3.302322865E0,-6.134784818E-1
3.217933500E0,-1.317122698E0,3.775300026E0,-7.448320389E-1
3.227894500E0,-1.118931770E0,3.649864674E0,-8.028191924E-1
